Id,Weekly_Sales
20_95_2013-02-22,139530.9800000003
20_95_2013-03-01,142344.52999999977
20_95_2013-03-08,158121.1799999998
20_95_2013-03-15,151948.41999999995
20_95_2013-03-22,138870.15000000026
20_95_2013-03-29,139675.08999999988
20_95_2013-04-05,167266.81000000017
20_95_2013-04-12,147108.4900000002
20_95_2013-04-19,142145.68999999992
20_95_2013-04-26,142105.88000000027
20_95_2013-05-03,158423.5099999998
20_95_2013-05-10,165318.16999999995
20_95_2013-05-17,150141.58000000005
20_95_2013-05-24,156589.35999999978
20_95_2013-05-31,152730.05000000025
20_95_2013-06-07,165947.4900000002
20_95_2013-06-14,166719.98000000033
20_95_2013-06-21,159481.69999999972
20_95_2013-06-28,158878.9299999998
20_95_2013-07-05,185215.01999999967
20_95_2013-07-12,175118.96000000046
20_95_2013-07-19,154528.9600000004
20_95_2013-07-26,146492.15000000026
20_96_2012-11-09,0.2539999999999996
20_96_2012-11-23,315.6553000000001
20_96_2012-12-07,-0.029499999999999336
20_97_2012-11-02,23067.059899999982
20_97_2012-11-09,23522.280399999992
20_97_2012-11-16,22935.113399999987
20_97_2012-11-23,25549.243400000003
20_97_2012-11-30,22701.694399999986
20_97_2012-12-07,23814.82159999999
20_97_2012-12-14,23965.8844
20_97_2012-12-21,24021.500899999995
20_97_2012-12-28,28486.53470000004
20_97_2013-01-04,31977.640000000014
20_97_2013-01-11,28279.290000000026
20_97_2013-01-18,25455.139999999985
20_97_2013-01-25,22008.780000000013
20_97_2013-02-01,26339.75999999996
20_97_2013-02-08,29110.5
20_97_2013-02-15,26547.379999999936
20_97_2013-02-22,24307.09000000001
20_97_2013-03-01,24527.649999999954
20_97_2013-03-08,27647.93999999996
20_97_2013-03-15,25191.569999999992
20_97_2013-03-22,21672.790000000023
20_97_2013-03-29,22329.08000000003
20_97_2013-04-05,27156.85000000005
20_97_2013-04-12,24510.8
20_97_2013-04-19,23908.159999999985
20_97_2013-04-26,22855.360000000033
20_97_2013-05-03,27270.290000000026
20_97_2013-05-10,29194.859999999997
20_97_2013-05-17,25873.909999999996
20_97_2013-05-24,28684.89999999995
20_97_2013-05-31,27091.220000000027
20_97_2013-06-07,29465.47000000004
20_97_2013-06-14,28906.990000000056
20_97_2013-06-21,25478.409999999996
20_97_2013-06-28,26216.68999999996
20_97_2013-07-05,33731.0
20_97_2013-07-12,28938.700000000026
20_97_2013-07-19,25451.430000000015
20_97_2013-07-26,23767.090000000015
20_98_2012-11-02,21609.446000000018
20_98_2012-11-09,21844.612200000007
20_98_2012-11-16,21466.598800000018
20_98_2012-11-23,24585.157600000035
20_98_2012-11-30,19563.668000000027
20_98_2012-12-07,21700.14640000005
20_98_2012-12-14,23118.48199999999
20_98_2012-12-21,27436.465800000024
20_98_2012-12-28,16037.147999999988
20_98_2013-01-04,16156.090000000024
20_98_2013-01-11,18210.719999999976
20_98_2013-01-18,18078.43999999996
20_98_2013-01-25,16566.459999999977
20_98_2013-02-01,19976.43999999996
20_98_2013-02-08,22824.12000000006
20_98_2013-02-15,21258.830000000027
20_98_2013-02-22,17355.780000000024
20_98_2013-03-01,17260.379999999957
20_98_2013-03-08,19936.719999999976
20_98_2013-03-15,18565.290000000023
20_98_2013-03-22,17111.32000000001
20_98_2013-03-29,18430.18999999996
20_98_2013-04-05,24747.90999999999
20_98_2013-04-12,19420.93999999996
20_98_2013-04-19,16632.66999999998
20_98_2013-04-26,17328.92999999999
20_98_2013-05-03,18848.959999999977
20_98_2013-05-10,21176.820000000018
20_98_2013-05-17,19760.87000000005
20_98_2013-05-24,17801.699999999968
20_98_2013-05-31,19772.790000000026
20_98_2013-06-07,18477.050000000032
20_98_2013-06-14,19075.93999999996
20_98_2013-06-21,18021.949999999968
20_98_2013-06-28,17006.800000000032
20_98_2013-07-05,22301.770000000015
20_98_2013-07-12,18230.34000000003
20_98_2013-07-19,18170.239999999994
20_98_2013-07-26,17258.030000000024
20_99_2012-11-02,83.56110000000002
20_99_2012-11-09,92.72070000000002
20_99_2012-11-23,5901.408299999999
20_99_2012-12-07,898.1604999999998
20_99_2012-12-14,2575.1605000000004
20_99_2012-12-21,2385.2405000000003
20_99_2012-12-28,265.38819999999976
20_99_2013-02-01,485.0
20_99_2013-02-08,2209.5001
20_99_2013-02-15,566.7308
20_99_2013-02-22,522.42
20_99_2013-03-08,320.3803999999998
20_99_2013-03-29,155.67050000000015
20_99_2013-04-05,150.55350000000018
20_99_2013-04-12,126.00040000000017
20_99_2013-04-19,123.89890000000015
20_99_2013-04-26,332.0462999999998
20_99_2013-05-03,573.1410000000001
20_99_2013-05-10,379.0290999999998
20_99_2013-05-17,196.17169999999984
20_99_2013-05-24,215.26399999999995
20_99_2013-05-31,258.2028000000001
20_99_2013-06-07,307.49120000000016
20_99_2013-06-14,389.8799999999999
20_99_2013-06-21,45.0
20_99_2013-07-05,0.07000000000000009
20_99_2013-07-12,30.039999999999974
20_99_2013-07-19,59.89000000000007
20_99_2013-07-26,0.1199999999999998
21_1_2012-11-02,22335.102300000024
21_1_2012-11-09,16134.533200000013
21_1_2012-11-16,14739.539000000004
21_1_2012-11-23,14883.347200000002
21_1_2012-11-30,16202.883000000022
21_1_2012-12-07,19877.881999999994
21_1_2012-12-14,27944.194799999994
21_1_2012-12-21,29598.739400000042
21_1_2012-12-28,16101.811999999987
21_1_2013-01-04,12208.329999999994
21_1_2013-01-11,12470.159999999996
21_1_2013-01-18,13821.159999999989
21_1_2013-01-25,13300.300000000023
21_1_2013-02-01,15062.719999999978
21_1_2013-02-08,20044.37000000005
21_1_2013-02-15,38871.45999999997
21_1_2013-02-22,13412.87999999998
21_1_2013-03-01,12803.96999999998
21_1_2013-03-08,14613.510000000007
21_1_2013-03-15,13928.70999999998
21_1_2013-03-22,15362.300000000028
21_1_2013-03-29,18014.219999999976
21_1_2013-04-05,27876.08000000004
21_1_2013-04-12,25744.129999999936
21_1_2013-04-19,13236.899999999992
21_1_2013-04-26,11286.319999999983
21_1_2013-05-03,10985.78000000002
21_1_2013-05-10,11371.689999999971
21_1_2013-05-17,11253.040000000015
21_1_2013-05-24,11468.770000000011
21_1_2013-05-31,10154.329999999982
21_1_2013-06-07,10799.12
21_1_2013-06-14,10974.680000000018
21_1_2013-06-21,12158.300000000023
21_1_2013-06-28,10547.310000000029
21_1_2013-07-05,9363.390000000012
21_1_2013-07-12,11410.839999999998
21_1_2013-07-19,11126.329999999985
21_1_2013-07-26,10630.349999999986
21_2_2012-11-02,45539.56069999991
21_2_2012-11-09,46089.41079999996
21_2_2012-11-16,46858.81159999997
21_2_2012-11-23,50045.49999999998
21_2_2012-11-30,45710.104399999946
21_2_2012-12-07,45230.474000000024
21_2_2012-12-14,59218.94049999998
21_2_2012-12-21,63037.99860000006
21_2_2012-12-28,45988.35750000003
21_2_2013-01-04,43989.12000000008
21_2_2013-01-11,44390.549999999916
21_2_2013-01-18,46106.049999999916
21_2_2013-01-25,42044.330000000045
21_2_2013-02-01,46064.97000000007
21_2_2013-02-08,49975.48000000007
21_2_2013-02-15,47740.20999999997
21_2_2013-02-22,50550.20000000009
21_2_2013-03-01,51185.95999999997
21_2_2013-03-08,49396.35
21_2_2013-03-15,50403.34999999999
21_2_2013-03-22,49285.1
21_2_2013-03-29,45932.56000000001
21_2_2013-04-05,49089.43000000002
21_2_2013-04-12,49926.47000000004
21_2_2013-04-19,52197.12999999992
21_2_2013-04-26,46862.01999999996
21_2_2013-05-03,45599.81000000001
21_2_2013-05-10,42642.089999999946
21_2_2013-05-17,46930.39999999998
21_2_2013-05-24,48099.38999999999
21_2_2013-05-31,46619.11
21_2_2013-06-07,48594.44000000002
21_2_2013-06-14,50553.13999999997
21_2_2013-06-21,50838.40000000001
21_2_2013-06-28,47549.79000000003
21_2_2013-07-05,48490.86000000001
21_2_2013-07-12,45841.080000000045
21_2_2013-07-19,47836.87999999992
21_2_2013-07-26,47884.37000000008
21_3_2012-11-02,8730.461200000012
21_3_2012-11-09,9684.727200000016
21_3_2012-11-16,9314.273000000001
21_3_2012-11-23,10111.344399999994
21_3_2012-11-30,10169.225
21_3_2012-12-07,11213.670199999999
21_3_2012-12-14,13138.060100000002
21_3_2012-12-21,13133.062400000004
21_3_2012-12-28,9309.028500000006
21_3_2013-01-04,13225.389999999989
21_3_2013-01-11,12250.6
21_3_2013-01-18,15205.510000000007
21_3_2013-01-25,12378.739999999993
21_3_2013-02-01,11535.43999999997
21_3_2013-02-08,11753.569999999985
21_3_2013-02-15,11673.14
21_3_2013-02-22,11399.760000000007
21_3_2013-03-01,10886.640000000007
21_3_2013-03-08,10939.03000000002
21_3_2013-03-15,8332.579999999987
21_3_2013-03-22,8762.54000000001
21_3_2013-03-29,9065.290000000012
21_3_2013-04-05,8684.729999999989
21_3_2013-04-12,9888.790000000014
21_3_2013-04-19,9128.119999999997
21_3_2013-04-26,7942.760000000007
21_3_2013-05-03,9046.739999999993
21_3_2013-05-10,8106.319999999986
21_3_2013-05-17,7686.439999999984
21_3_2013-05-24,8453.729999999989
21_3_2013-05-31,7564.780000000017
21_3_2013-06-07,8056.609999999989
21_3_2013-06-14,7034.27000000001
21_3_2013-06-21,7958.859999999989
21_3_2013-06-28,7568.969999999983
21_3_2013-07-05,7838.989999999993
21_3_2013-07-12,13727.590000000011
21_3_2013-07-19,18850.0
21_3_2013-07-26,21337.64999999996
21_4_2012-11-02,16816.34560000001
21_4_2012-11-09,17081.83660000001
21_4_2012-11-16,17433.279000000013
21_4_2012-11-23,20127.603800000008
21_4_2012-11-30,17551.018000000025
21_4_2012-12-07,17875.552500000023
21_4_2012-12-14,18462.945000000025
21_4_2012-12-21,19423.619600000027
21_4_2012-12-28,18245.321199999977
21_4_2013-01-04,19294.38999999996
21_4_2013-01-11,18287.540000000023
21_4_2013-01-18,18395.790000000023
21_4_2013-01-25,17346.40999999997
21_4_2013-02-01,18515.25
21_4_2013-02-08,18513.070000000018
21_4_2013-02-15,17881.90999999997
21_4_2013-02-22,18394.0
21_4_2013-03-01,19047.61000000004
21_4_2013-03-08,17309.729999999985
21_4_2013-03-15,18760.37999999995
21_4_2013-03-22,17716.67999999999
21_4_2013-03-29,17881.979999999985
21_4_2013-04-05,17909.610000000033
21_4_2013-04-12,18348.169999999976
21_4_2013-04-19,19455.409999999967
21_4_2013-04-26,17629.120000000043
21_4_2013-05-03,17240.860000000033
21_4_2013-05-10,15839.060000000038
21_4_2013-05-17,17651.989999999994
21_4_2013-05-24,18099.050000000032
21_4_2013-05-31,16912.100000000024
21_4_2013-06-07,17438.360000000033
21_4_2013-06-14,18753.409999999967
21_4_2013-06-21,17580.290000000023
21_4_2013-06-28,17388.149999999972
21_4_2013-07-05,17628.870000000043
21_4_2013-07-12,17297.34000000003
21_4_2013-07-19,17718.07000000001
21_4_2013-07-26,18901.469999999976
21_5_2012-11-02,16891.59200000001
21_5_2012-11-09,17173.911900000017
21_5_2012-11-16,14745.262399999989
21_5_2012-11-23,47576.11200000007
21_5_2012-11-30,19286.269699999993
21_5_2012-12-07,23329.547199999975
21_5_2012-12-14,29394.157199999972
21_5_2012-12-21,56503.8533
21_5_2012-12-28,23013.612799999974
21_5_2013-01-04,13209.790000000019
21_5_2013-01-11,12337.520000000013
21_5_2013-01-18,12971.389999999989
21_5_2013-01-25,12180.379999999988
21_5_2013-02-01,12870.199999999977
21_5_2013-02-08,16902.989999999994
21_5_2013-02-15,19865.87999999995
21_5_2013-02-22,16687.469999999976
21_5_2013-03-01,19449.260000000006
21_5_2013-03-08,18699.260000000006
21_5_2013-03-15,17043.050000000032
21_5_2013-03-22,15300.219999999978
21_5_2013-03-29,14193.189999999966
21_5_2013-04-05,17017.899999999976
21_5_2013-04-12,13135.949999999977
21_5_2013-04-19,10876.859999999993
21_5_2013-04-26,9355.109999999988
21_5_2013-05-03,11084.599999999991
21_5_2013-05-10,10329.439999999973
21_5_2013-05-17,10213.439999999973
21_5_2013-05-24,11615.199999999979
21_5_2013-05-31,11531.479999999989
21_5_2013-06-07,13008.680000000004
21_5_2013-06-14,15584.129999999965
21_5_2013-06-21,12989.17
21_5_2013-06-28,11411.879999999994
21_5_2013-07-05,13334.889999999987
21_5_2013-07-12,11414.430000000017
21_5_2013-07-19,11620.270000000011
21_5_2013-07-26,11808.239999999993
21_6_2012-11-02,1796.4104999999981
21_6_2012-11-09,1909.9527999999978
21_6_2012-11-16,2286.441399999998
21_6_2012-11-23,9606.094200000016
21_6_2012-11-30,2103.2169999999974
21_6_2012-12-07,3216.1656999999964
21_6_2012-12-14,4481.5876000000035
21_6_2012-12-21,7015.550800000005
21_6_2012-12-28,4728.996600000005
21_6_2013-01-04,2293.989999999997
21_6_2013-01-11,1750.8599999999967
21_6_2013-01-18,1345.6000000000024
21_6_2013-01-25,1738.8800000000026
21_6_2013-02-01,2292.450000000004
21_6_2013-02-08,1969.4800000000025
21_6_2013-02-15,2906.9599999999996
21_6_2013-02-22,1258.7100000000025
21_6_2013-03-01,1965.3099999999984
21_6_2013-03-08,2801.719999999999
21_6_2013-03-15,2455.7799999999993
21_6_2013-03-22,1234.5599999999984
21_6_2013-03-29,2640.899999999996
21_6_2013-04-05,2105.3999999999965
21_6_2013-04-12,2774.2000000000053
21_6_2013-04-19,2001.7900000000009
21_6_2013-04-26,1623.24
21_6_2013-05-03,1692.779999999999
21_6_2013-05-10,2140.6400000000053
21_6_2013-05-17,3284.640000000008
21_6_2013-05-24,3385.440000000002
21_6_2013-05-31,3275.400000000001
21_6_2013-06-07,4305.559999999999
21_6_2013-06-14,3926.4199999999983
21_6_2013-06-21,3167.4699999999957
21_6_2013-06-28,2319.4700000000007
21_6_2013-07-05,3912.650000000005
21_6_2013-07-12,2346.700000000004
21_6_2013-07-19,3534.5
21_6_2013-07-26,2430.2399999999966
21_7_2012-11-02,19963.824000000022
21_7_2012-11-09,22810.637900000005
21_7_2012-11-16,23964.01760000001
21_7_2012-11-23,56685.93420000005
21_7_2012-11-30,32950.986999999936
21_7_2012-12-07,45676.51999999996
21_7_2012-12-14,73171.3704000001
21_7_2012-12-21,138359.40379999988
21_7_2012-12-28,45046.574199999945
21_7_2013-01-04,13962.120000000026
21_7_2013-01-11,10131.28000000002
21_7_2013-01-18,9845.670000000016
21_7_2013-01-25,11647.81000000003
21_7_2013-02-01,13640.770000000013
21_7_2013-02-08,16614.66999999998
21_7_2013-02-15,16096.989999999993
21_7_2013-02-22,15251.370000000032
21_7_2013-03-01,16029.260000000007
21_7_2013-03-08,16322.0
21_7_2013-03-15,19063.10000000003
21_7_2013-03-22,17945.169999999976
21_7_2013-03-29,17579.32000000001
21_7_2013-04-05,20456.870000000054
21_7_2013-04-12,21970.530000000013
21_7_2013-04-19,19016.530000000024
21_7_2013-04-26,19303.89999999997
21_7_2013-05-03,21410.669999999973
21_7_2013-05-10,14792.62999999997
21_7_2013-05-17,16574.409999999978
21_7_2013-05-24,20072.919999999973
21_7_2013-05-31,24130.87000000006
21_7_2013-06-07,24118.72000000001
21_7_2013-06-14,21235.43999999996
21_7_2013-06-21,21129.080000000027
21_7_2013-06-28,19834.81000000004
21_7_2013-07-05,22012.509999999995
21_7_2013-07-12,17118.760000000006
21_7_2013-07-19,18123.639999999963
21_7_2013-07-26,16253.320000000009
21_8_2012-11-02,16258.455199999968
21_8_2012-11-09,16282.920599999972
21_8_2012-11-16,16398.06749999996
21_8_2012-11-23,16598.6152
21_8_2012-11-30,16599.501199999988
21_8_2012-12-07,18319.850599999998
21_8_2012-12-14,18738.78259999997
21_8_2012-12-21,22151.508800000007
21_8_2012-12-28,16096.025299999968
21_8_2013-01-04,16590.83000000002
21_8_2013-01-11,17184.879999999957
21_8_2013-01-18,16780.87000000004
21_8_2013-01-25,15480.879999999965
21_8_2013-02-01,18661.68999999996
21_8_2013-02-08,18087.870000000046
21_8_2013-02-15,18176.679999999986
21_8_2013-02-22,19465.419999999973
21_8_2013-03-01,17767.790000000023
21_8_2013-03-08,19491.350000000035
21_8_2013-03-15,18839.770000000015
21_8_2013-03-22,17978.89999999997
21_8_2013-03-29,19014.12000000005
21_8_2013-04-05,17933.639999999967
21_8_2013-04-12,17996.120000000043
21_8_2013-04-19,19888.469999999976
21_8_2013-04-26,16601.87000000004
21_8_2013-05-03,18512.550000000032
21_8_2013-05-10,16892.850000000024
21_8_2013-05-17,17556.760000000006
21_8_2013-05-24,18844.679999999982
21_8_2013-05-31,17406.989999999994
21_8_2013-06-07,17258.620000000043
21_8_2013-06-14,17901.0
21_8_2013-06-21,18820.729999999985
21_8_2013-06-28,17545.239999999994
21_8_2013-07-05,17934.989999999994
21_8_2013-07-12,17395.75
21_8_2013-07-19,16872.489999999994
21_8_2013-07-26,17214.810000000038
21_9_2012-11-02,14822.812699999999
21_9_2012-11-09,14010.002000000002
21_9_2012-11-16,13392.872999999989
21_9_2012-11-23,18303.562500000004
21_9_2012-11-30,13094.3048
21_9_2012-12-07,13708.106399999988
21_9_2012-12-14,15917.139499999983
21_9_2012-12-21,18002.73920000001
21_9_2012-12-28,13629.748500000014
21_9_2013-01-04,9961.390000000012
21_9_2013-01-11,10735.670000000016
21_9_2013-01-18,9632.46999999998
21_9_2013-01-25,9780.410000000009
21_9_2013-02-01,11889.75
21_9_2013-02-08,11174.910000000005
21_9_2013-02-15,12200.120000000014
21_9_2013-02-22,13070.180000000004
21_9_2013-03-01,14540.429999999998
21_9_2013-03-08,13317.739999999993
21_9_2013-03-15,19276.449999999968
21_9_2013-03-22,15720.919999999986
21_9_2013-03-29,17335.949999999968
21_9_2013-04-05,23556.58000000003
21_9_2013-04-12,21501.55000000003
21_9_2013-04-19,19705.459999999974
21_9_2013-04-26,19490.949999999968
21_9_2013-05-03,18564.870000000046
21_9_2013-05-10,16458.239999999994
21_9_2013-05-17,18390.860000000037
21_9_2013-05-24,22851.590000000022
21_9_2013-05-31,22461.91999999997
21_9_2013-06-07,20300.540000000026
21_9_2013-06-14,20483.770000000015
21_9_2013-06-21,20494.179999999982
21_9_2013-06-28,22059.020000000015
21_9_2013-07-05,24046.050000000003
21_9_2013-07-12,17011.280000000024
21_9_2013-07-19,17574.82000000001
21_9_2013-07-26,14016.399999999989
21_10_2012-11-02,12803.393500000004
21_10_2012-11-09,12900.2848
21_10_2012-11-16,12767.755100000011
21_10_2012-11-23,14581.287500000019
21_10_2012-11-30,14062.75760000002
21_10_2012-12-07,15593.997399999998
21_10_2012-12-14,14170.103600000022
21_10_2012-12-21,15715.427200000026
21_10_2012-12-28,13231.087399999988
21_10_2013-01-04,11731.430000000015
21_10_2013-01-11,11416.5
21_10_2013-01-18,11748.87000000001
21_10_2013-01-25,11407.959999999985
21_10_2013-02-01,10887.75
21_10_2013-02-08,13150.75
21_10_2013-02-15,12266.6
21_10_2013-02-22,15201.969999999978
21_10_2013-03-01,13402.03000000002
21_10_2013-03-08,13596.260000000007
21_10_2013-03-15,15058.770000000013
21_10_2013-03-22,13952.46999999998
21_10_2013-03-29,14914.280000000022
21_10_2013-04-05,15010.600000000017
21_10_2013-04-12,14615.739999999993
21_10_2013-04-19,14115.310000000034
21_10_2013-04-26,15141.260000000007
21_10_2013-05-03,14917.20999999998
21_10_2013-05-10,12725.810000000032
21_10_2013-05-17,14377.399999999987
21_10_2013-05-24,15327.370000000032
21_10_2013-05-31,15890.760000000007
21_10_2013-06-07,15096.030000000022
21_10_2013-06-14,15592.270000000013
21_10_2013-06-21,16325.770000000013
21_10_2013-06-28,19719.38999999996
21_10_2013-07-05,17646.280000000024
21_10_2013-07-12,16044.060000000038
21_10_2013-07-19,15520.41999999999
21_10_2013-07-26,15806.530000000022
21_11_2012-11-02,11274.236399999978
21_11_2012-11-09,10626.651199999997
21_11_2012-11-16,11144.783999999987
21_11_2012-11-23,13437.083999999997
21_11_2012-11-30,15480.233800000005
21_11_2012-12-07,18138.161800000024
21_11_2012-12-14,12902.06399999998
21_11_2012-12-21,13333.102999999981
21_11_2012-12-28,10885.791199999987
21_11_2013-01-04,12062.370000000012
21_11_2013-01-11,11776.319999999985
21_11_2013-01-18,11512.770000000011
21_11_2013-01-25,9088.78000000002
21_11_2013-02-01,9982.290000000014
21_11_2013-02-08,11844.139999999998
21_11_2013-02-15,14428.649999999987
21_11_2013-02-22,11793.91
21_11_2013-03-01,11249.060000000029
21_11_2013-03-08,10828.87
21_11_2013-03-15,14858.780000000022
21_11_2013-03-22,13361.0
21_11_2013-03-29,13494.319999999998
21_11_2013-04-05,13248.770000000013
21_11_2013-04-12,11588.39
21_11_2013-04-19,11206.800000000021
21_11_2013-04-26,12633.129999999983
21_11_2013-05-03,12989.189999999968
21_11_2013-05-10,12777.63999999999
21_11_2013-05-17,12486.350000000002
21_11_2013-05-24,14582.11000000002
21_11_2013-05-31,14489.729999999987
21_11_2013-06-07,13513.379999999977
21_11_2013-06-14,13887.229999999987
21_11_2013-06-21,12671.560000000032
21_11_2013-06-28,22426.370000000057
21_11_2013-07-05,16571.719999999976
21_11_2013-07-12,12306.870000000014
21_11_2013-07-19,13895.199999999975
21_11_2013-07-26,13262.290000000019
21_12_2012-11-02,2592.188499999994
21_12_2012-11-09,2540.784599999996
21_12_2012-11-16,2582.5059999999976
21_12_2012-11-23,2755.399399999997
21_12_2012-11-30,2464.897400000001
21_12_2012-12-07,2210.102399999995
21_12_2012-12-14,2517.7291999999948
21_12_2012-12-21,2385.074799999999
21_12_2012-12-28,1939.394500000001
21_12_2013-01-04,1861.9299999999957
21_12_2013-01-11,1752.0799999999977
21_12_2013-01-18,2909.570000000005
21_12_2013-01-25,2408.670000000005
21_12_2013-02-01,2212.940000000002
21_12_2013-02-08,2402.200000000004
21_12_2013-02-15,2277.7200000000007
21_12_2013-02-22,2596.410000000003
21_12_2013-03-01,2534.929999999995
21_12_2013-03-08,2641.7200000000007
21_12_2013-03-15,2461.920000000005
21_12_2013-03-22,3139.929999999995
21_12_2013-03-29,3030.719999999997
21_12_2013-04-05,2538.2600000000034
21_12_2013-04-12,2932.54
21_12_2013-04-19,2771.059999999998
21_12_2013-04-26,2891.9800000000023
21_12_2013-05-03,3399.320000000005
21_12_2013-05-10,2559.25
21_12_2013-05-17,2711.28
21_12_2013-05-24,2739.790000000002
21_12_2013-05-31,2821.1000000000017
21_12_2013-06-07,2444.230000000004
21_12_2013-06-14,2576.450000000005
21_12_2013-06-21,2323.940000000002
21_12_2013-06-28,2352.049999999996
21_12_2013-07-05,2421.410000000003
21_12_2013-07-12,3244.359999999992
21_12_2013-07-19,2729.450000000005
21_12_2013-07-26,2492.8800000000033
21_13_2012-11-02,25510.45479999998
21_13_2012-11-09,25608.533999999985
21_13_2012-11-16,25586.07749999998
21_13_2012-11-23,26524.581199999986
21_13_2012-11-30,25540.124399999975
21_13_2012-12-07,25647.232199999984
21_13_2012-12-14,26204.048
21_13_2012-12-21,26137.661999999975
21_13_2012-12-28,25580.560200000004
21_13_2013-01-04,27539.70000000002
21_13_2013-01-11,27918.91000000001
21_13_2013-01-18,27846.299999999977
21_13_2013-01-25,26188.5
21_13_2013-02-01,28055.0
21_13_2013-02-08,28998.259999999944
21_13_2013-02-15,27685.60000000005
21_13_2013-02-22,28986.75
21_13_2013-03-01,30643.470000000045
21_13_2013-03-08,30045.200000000033
21_13_2013-03-15,29967.089999999982
21_13_2013-03-22,27664.770000000015
21_13_2013-03-29,28815.709999999974
21_13_2013-04-05,27125.379999999936
21_13_2013-04-12,27444.279999999966
21_13_2013-04-19,29482.700000000026
21_13_2013-04-26,24852.43999999996
21_13_2013-05-03,26457.129999999936
21_13_2013-05-10,23771.389999999978
21_13_2013-05-17,26276.520000000015
21_13_2013-05-24,26639.93999999996
21_13_2013-05-31,25376.490000000034
21_13_2013-06-07,25058.529999999984
21_13_2013-06-14,27504.020000000015
21_13_2013-06-21,27435.970000000034
21_13_2013-06-28,26687.370000000064
21_13_2013-07-05,26567.81999999998
21_13_2013-07-12,24619.669999999962
21_13_2013-07-19,25183.600000000046
21_13_2013-07-26,25911.68999999996
21_14_2012-11-02,12729.720400000006
21_14_2012-11-09,12425.083600000007
21_14_2012-11-16,13568.043999999994
21_14_2012-11-23,25429.933100000024
21_14_2012-11-30,13965.999800000014
21_14_2012-12-07,16955.35670000002
21_14_2012-12-14,18455.055500000028
21_14_2012-12-21,28168.55219999998
21_14_2012-12-28,16623.27040000001
21_14_2013-01-04,13340.139999999987
21_14_2013-01-11,13351.12000000002
21_14_2013-01-18,15045.399999999983
21_14_2013-01-25,12234.389999999996
21_14_2013-02-01,14592.419999999993
21_14_2013-02-08,16501.05000000003
21_14_2013-02-15,17222.370000000043
21_14_2013-02-22,15509.100000000019
21_14_2013-03-01,15443.969999999978
21_14_2013-03-08,15031.580000000009
21_14_2013-03-15,14768.600000000013
21_14_2013-03-22,14562.649999999987
21_14_2013-03-29,13109.680000000004
21_14_2013-04-05,13510.879999999977
21_14_2013-04-12,13937.04000000002
21_14_2013-04-19,12179.770000000013
21_14_2013-04-26,12324.0
21_14_2013-05-03,15180.239999999993
21_14_2013-05-10,12487.739999999993
21_14_2013-05-17,15403.929999999995
21_14_2013-05-24,12837.979999999987
21_14_2013-05-31,11855.229999999989
21_14_2013-06-07,13066.0
21_14_2013-06-14,14106.21999999998
21_14_2013-06-21,13048.270000000013
21_14_2013-06-28,12945.090000000007
21_14_2013-07-05,13625.270000000013
21_14_2013-07-12,11784.84
21_14_2013-07-19,13030.120000000019
21_14_2013-07-26,12793.239999999993
21_16_2012-11-02,1367.0852000000011
21_16_2012-11-09,1281.6192000000015
21_16_2012-11-16,1424.768000000001
21_16_2012-11-23,2205.974500000001
21_16_2012-11-30,852.1151999999995
21_16_2012-12-07,908.0222999999995
21_16_2012-12-14,762.6714000000014
21_16_2012-12-21,1372.8197999999986
21_16_2012-12-28,1330.853099999998
21_16_2013-01-04,1548.9400000000016
21_16_2013-01-11,696.6399999999995
21_16_2013-01-18,1612.2400000000002
21_16_2013-01-25,1619.3299999999986
21_16_2013-02-01,2267.5199999999963
21_16_2013-02-08,2027.3800000000028
21_16_2013-02-15,2497.850000000004
21_16_2013-02-22,5452.770000000007
21_16_2013-03-01,6305.630000000004
21_16_2013-03-08,7646.589999999997
21_16_2013-03-15,8784.920000000015
21_16_2013-03-22,13554.830000000002
21_16_2013-03-29,11019.579999999985
21_16_2013-04-05,11910.650000000001
21_16_2013-04-12,11259.5
21_16_2013-04-19,9206.03000000002
21_16_2013-04-26,5711.099999999989
21_16_2013-05-03,10098.849999999984
21_16_2013-05-10,10340.060000000027
21_16_2013-05-17,9964.400000000016
21_16_2013-05-24,14259.199999999975
21_16_2013-05-31,12989.810000000032
21_16_2013-06-07,8626.579999999985
21_16_2013-06-14,10021.689999999975
21_16_2013-06-21,9992.849999999984
21_16_2013-06-28,9495.510000000007
21_16_2013-07-05,12709.28000000002
21_16_2013-07-12,6450.630000000004
21_16_2013-07-19,7105.66
21_16_2013-07-26,6469.960000000001
21_17_2012-11-02,5935.328800000007
21_17_2012-11-09,6128.923000000002
21_17_2012-11-16,6539.467000000004
21_17_2012-11-23,8688.42079999999
21_17_2012-11-30,6722.736400000007
21_17_2012-12-07,6707.715700000008
21_17_2012-12-14,8900.695000000007
21_17_2012-12-21,9836.235999999992
21_17_2012-12-28,8175.857399999991
21_17_2013-01-04,6850.060000000011
21_17_2013-01-11,6216.380000000004
21_17_2013-01-18,6249.789999999999
21_17_2013-01-25,5493.349999999989
21_17_2013-02-01,5202.320000000006
21_17_2013-02-08,7846.869999999996
21_17_2013-02-15,8102.880000000004
21_17_2013-02-22,8317.319999999985
21_17_2013-03-01,8263.880000000003
21_17_2013-03-08,8230.829999999989
21_17_2013-03-15,7265.459999999996
21_17_2013-03-22,5788.400000000011
21_17_2013-03-29,6218.939999999993
21_17_2013-04-05,7042.89000000001
