id,date,asset,liability,idx
35469,3/31/02,80046,71873,13884
35469,6/30/02,92947,81422,13885
35469,9/30/02,114065,101777,13886
35471,12/31/02,26828,24267,13887
35471,3/31/02,24587,22236,13888
35471,6/30/02,23915,21516,13889
35471,9/30/02,25904,23427,13890
35474,12/31/02,118929,106706,13891
35474,3/31/02,110894,99542,13892
35474,6/30/02,113047,101085,13893
35474,9/30/02,124869,112723,13894
35475,12/31/02,45832,41442,13895
35475,3/31/02,31827,27053,13896
35475,6/30/02,34550,29902,13897
35475,9/30/02,40849,36213,13898
35476,12/31/02,76646,68787,13899
35476,3/31/02,50477,43320,13900
35476,6/30/02,60707,53312,13901
35476,9/30/02,69693,61974,13902
35477,12/31/02,67065,60587,13903
35477,3/31/02,62947,58206,13904
35477,6/30/02,62845,57831,13905
35477,9/30/02,64234,57904,13906
35478,12/31/02,56415,50165,13907
35478,3/31/02,47808,42424,13908
35478,6/30/02,47148,41463,13909
35478,9/30/02,55547,49577,13910
35479,12/31/02,42656,36735,13911
35479,3/31/02,29682,25158,13912
35479,6/30/02,37073,32549,13913
35479,9/30/02,37372,32987,13914
35480,12/31/02,84311,77569,13915
35480,3/31/02,76012,70176,13916
35480,6/30/02,68779,62611,13917
35480,9/30/02,74118,67873,13918
35484,12/31/02,18667,16660,13919
35484,3/31/02,16500,14494,13920
35484,6/30/02,17060,15065,13921
35484,9/30/02,18553,16561,13922
35485,12/31/02,9085,6516,13923
35485,3/31/02,8314,5980,13924
35485,6/30/02,8634,6115,13925
35485,9/30/02,9095,6303,13926
35486,12/31/02,43980,40186,13927
35486,3/31/02,42195,38621,13928
35486,6/30/02,43892,40265,13929
35486,9/30/02,44366,40655,13930
35487,12/31/02,67905,60487,13931
35487,3/31/02,49695,44407,13932
35487,6/30/02,53071,47709,13933
35487,9/30/02,59406,53732,13934
35488,12/31/02,15065,2813,13935
35488,3/31/02,13409,3186,13936
35488,6/30/02,14112,3265,13937
35488,9/30/02,14080,2525,13938
35489,12/31/02,11900000,10400000,13939
35489,3/31/02,6860000,5970000,13940
35489,6/30/02,9290000,7890000,13941
35489,9/30/02,10200000,8660000,13942
35491,12/31/02,6421,1179,13943
35491,3/31/02,6432,2609,13944
35491,6/30/02,7670,2449,13945
35491,9/30/02,6757,1257,13946
35492,12/31/02,21067,18640,13947
35492,3/31/02,16446,14006,13948
35492,6/30/02,17782,15361,13949
35492,9/30/02,19198,16773,13950
35493,12/31/02,149864,136495,13951
35493,3/31/02,96704,88454,13952
35493,6/30/02,118471,107917,13953
35493,9/30/02,132821,120753,13954
35495,12/31/02,17110,12573,13955
35495,3/31/02,17389,11568,13956
35495,6/30/02,19906,14559,13957
35495,9/30/02,17058,12110,13958
35497,12/31/02,32678,30022,13959
35497,3/31/02,24696,22382,13960
35497,6/30/02,25753,23319,13961
35497,9/30/02,28394,25828,13962
35498,3/31/02,349040,319957,13963
35498,6/30/02,472547,442539,13964
35498,12/31/02,459037,401155,13965
35498,9/30/02,408204,351408,13966
3550,12/31/02,202840,182792,13967
3550,3/31/02,190358,172450,13968
3550,6/30/02,202458,183771,13969
3550,9/30/02,204868,185432,13970
35510,12/31/02,4382,1145,13971
35510,3/31/02,4619,1251,13972
35510,6/30/02,4719,1315,13973
35510,9/30/02,4735,1306,13974
35511,12/31/02,65449,57882,13975
35511,3/31/02,50968,43311,13976
35511,6/30/02,55072,47486,13977
35511,9/30/02,58477,50911,13978
35512,12/31/02,57265,50922,13979
35512,3/31/02,45825,39543,13980
35512,6/30/02,49016,42749,13981
35512,9/30/02,54595,48285,13982
35513,12/31/02,68903,60087,13983
35513,3/31/02,43705,38647,13984
35513,6/30/02,52978,47752,13985
35513,9/30/02,64240,58900,13986
35514,12/31/02,65580,59954,13987
35514,3/31/02,61244,56398,13988
35514,6/30/02,62550,57277,13989
35514,9/30/02,64713,59203,13990
35515,12/31/02,84135,76937,13991
35515,3/31/02,64870,58061,13992
35515,6/30/02,67889,60942,13993
35515,9/30/02,79134,72068,13994
35516,12/31/02,95668,83410,13995
35516,3/31/02,79893,68081,13996
35516,6/30/02,85755,73795,13997
35516,9/30/02,93651,81477,13998
35517,12/31/02,102608,90281,13999
35517,3/31/02,53979,46006,14000
35517,6/30/02,72746,64930,14001
35517,9/30/02,87014,79220,14002
35518,12/31/02,64924,57395,14003
35518,3/31/02,60072,52871,14004
35518,6/30/02,62527,55084,14005
35518,9/30/02,65089,57586,14006
35519,3/31/02,145727,130014,14007
35519,12/31/02,195061,178414,14008
35519,6/30/02,164495,148524,14009
35519,9/30/02,193662,177354,14010
35521,12/31/02,41657,36993,14011
35521,3/31/02,30139,26220,14012
35521,6/30/02,34764,30922,14013
35521,9/30/02,42479,38272,14014
35524,12/31/02,46563,42707,14015
35524,3/31/02,31557,28181,14016
35524,6/30/02,35174,31642,14017
35524,9/30/02,36471,32769,14018
35525,12/31/02,239022,216338,14019
35525,3/31/02,211040,192411,14020
35525,6/30/02,214312,194885,14021
35525,9/30/02,226035,205974,14022
35527,12/31/02,29822,25830,14023
35527,3/31/02,32502,28648,14024
35527,6/30/02,31416,27502,14025
35527,9/30/02,33051,29072,14026
35530,12/31/02,51686,45765,14027
35530,3/31/02,36945,30984,14028
35530,6/30/02,42638,36729,14029
35530,9/30/02,48073,42180,14030
35532,3/31/02,15802,11683,14031
35532,6/30/02,20013,15916,14032
35532,9/30/02,23284,19252,14033
35533,12/31/02,5285,937,14034
35533,3/31/02,2876,972,14035
35533,6/30/02,2434,1026,14036
35533,9/30/02,5824,1097,14037
35535,12/31/02,70169,60182,14038
35535,3/31/02,52941,47754,14039
35535,6/30/02,62823,57500,14040
35535,9/30/02,74081,68542,14041
35536,12/31/02,114908,105332,14042
35536,3/31/02,85138,75984,14043
35536,6/30/02,90821,81549,14044
35536,9/30/02,106989,97577,14045
35541,12/31/02,183050,164278,14046
35541,3/31/02,134566,123050,14047
35541,6/30/02,155022,140107,14048
35541,9/30/02,168815,150515,14049
35542,12/31/02,52945,45541,14050
35542,3/31/02,28489,21146,14051
35542,6/30/02,38258,31668,14052
35542,9/30/02,49017,41061,14053
35543,12/31/02,67759,61132,14054
35543,3/31/02,45815,41739,14055
35543,6/30/02,51548,47221,14056
35543,9/30/02,60801,54422,14057
35545,12/31/02,29672,26174,14058
35545,3/31/02,20669,18263,14059
35545,6/30/02,25575,23133,14060
35545,9/30/02,28410,25927,14061
35546,12/31/02,252296,231331,14062
35546,3/31/02,216148,198634,14063
35546,6/30/02,217385,198592,14064
35546,9/30/02,232394,212434,14065
35547,12/31/02,36598,30947,14066
35547,3/31/02,27922,22487,14067
35547,6/30/02,30277,24756,14068
35547,9/30/02,34552,28978,14069
35548,12/31/02,25593,22444,14070
35548,3/31/02,21843,18712,14071
35548,6/30/02,24371,21245,14072
35548,9/30/02,25343,22231,14073
35550,12/31/02,56172,49105,14074
35550,3/31/02,45708,39255,14075
35550,6/30/02,50937,44460,14076
35550,9/30/02,54707,48090,14077
35558,12/31/02,45241,37236,14078
35558,3/31/02,41194,33779,14079
35558,6/30/02,39764,32034,14080
35558,9/30/02,43402,35377,14081
35559,12/31/02,35172,30305,14082
35559,3/31/02,28639,24231,14083
35559,6/30/02,31164,26643,14084
35559,9/30/02,32780,28118,14085
35561,12/31/02,101102,91870,14086
35561,3/31/02,70155,61889,14087
35561,6/30/02,81157,72314,14088
35561,9/30/02,81737,72704,14089
35562,12/31/02,26326,24310,14090
35562,3/31/02,24093,22176,14091
35562,6/30/02,24311,22357,14092
35562,9/30/02,26513,24534,14093
35564,12/31/02,25618,20483,14094
35564,3/31/02,19856,14641,14095
35564,6/30/02,22088,16919,14096
35564,9/30/02,23442,18283,14097
35566,12/31/02,98573,89304,14098
35566,3/31/02,54265,47408,14099
35566,6/30/02,72081,62902,14100
35566,9/30/02,93240,84035,14101
35568,12/31/02,68787,63245,14102
35568,3/31/02,42354,37425,14103
35568,6/30/02,50919,45943,14104
35568,9/30/02,61812,56723,14105
35570,12/31/02,75204,67064,14106
35570,3/31/02,52865,44911,14107
35570,6/30/02,63187,55029,14108
35570,9/30/02,67621,59458,14109
35573,12/31/02,42487,37440,14110
35573,3/31/02,30454,27558,14111
35573,6/30/02,34818,31777,14112
35573,9/30/02,37707,34530,14113
35575,12/31/02,31713,11338,14114
35575,6/30/02,31474,13113,14115
35575,9/30/02,30354,11256,14116
35575,3/31/02,38325,20525,14117
35576,12/31/02,26284,23444,14118
35576,3/31/02,21608,18935,14119
35576,6/30/02,23809,21043,14120
35576,9/30/02,32809,30008,14121
35577,12/31/02,41957,37958,14122
35577,3/31/02,34955,31175,14123
35577,6/30/02,37848,33998,14124
35577,9/30/02,41640,37726,14125
35578,12/31/02,47427,43113,14126
35578,3/31/02,41286,37120,14127
35578,6/30/02,44008,39805,14128
35578,9/30/02,43556,39294,14129
35583,12/31/02,304759,275896,14130
35583,3/31/02,192414,175094,14131
35583,6/30/02,229706,201800,14132
35583,9/30/02,278296,249741,14133
35585,12/31/02,27833,25303,14134
35585,3/31/02,19944,17465,14135
35585,6/30/02,21412,18926,14136
35585,9/30/02,25977,23474,14137
35586,12/31/02,40921,34360,14138
35586,3/31/02,32769,25970,14139
35586,6/30/02,36906,30109,14140
35586,9/30/02,38558,31870,14141
35588,12/31/02,13875,10634,14142
35588,3/31/02,12137,9087,14143
35588,6/30/02,12639,9454,14144
35588,9/30/02,13370,10107,14145
35591,12/31/02,123792,112586,14146
35591,3/31/02,49402,39345,14147
35591,6/30/02,69330,58790,14148
35591,9/30/02,93645,82672,14149
35595,3/31/02,8714,6895,14150
35595,6/30/02,8962,7148,14151
35597,12/31/02,62057,54092,14152
35597,3/31/02,42796,37722,14153
35597,6/30/02,44965,39957,14154
35597,9/30/02,55456,47553,14155
35599,12/31/02,37907,27854,14156
35599,3/31/02,18340,8661,14157
35599,6/30/02,18594,9226,14158
35599,9/30/02,23677,14560,14159
35602,12/31/02,30410,3662,14160
35602,3/31/02,27549,2163,14161
35602,6/30/02,27952,1909,14162
35602,9/30/02,28660,1936,14163
35604,12/31/02,31759,27586,14164
35604,9/30/02,31310,27209,14165
35604,3/31/02,28655,24651,14166
35604,6/30/02,29527,25480,14167
3564,12/31/02,225135,202248,14168
3564,3/31/02,210305,189059,14169
3564,6/30/02,219335,197213,14170
3564,9/30/02,219638,196526,14171
357,12/31/02,74533,67608,14172
357,3/31/02,63146,56426,14173
357,6/30/02,65627,58618,14174
357,9/30/02,65868,58725,14175
3579,12/31/02,117938,101608,14176
3579,3/31/02,115476,99819,14177
3579,6/30/02,116895,101029,14178
3579,9/30/02,115520,99151,14179
358,12/31/02,22190,19314,14180
358,3/31/02,20343,17720,14181
358,6/30/02,21348,18555,14182
358,9/30/02,21587,18704,14183
3597,12/31/02,131580,121597,14184
3597,3/31/02,133736,123681,14185
3597,6/30/02,134938,124547,14186
3597,9/30/02,137757,127190,14187
3598,12/31/02,101498,88432,14188
3598,3/31/02,96864,85057,14189
3598,6/30/02,95571,82544,14190
3598,9/30/02,100497,87527,14191
3599,12/31/02,36645,33089,14192
3599,3/31/02,39105,35643,14193
3599,6/30/02,37647,34113,14194
3599,9/30/02,34870,31290,14195
3600,12/31/02,20476,17947,14196
3600,3/31/02,19375,17049,14197
3600,6/30/02,18626,16094,14198
3600,9/30/02,20087,17564,14199
3601,12/31/02,44174,39579,14200
3601,3/31/02,41932,37611,14201
3601,6/30/02,42563,38049,14202
3601,9/30/02,42587,37893,14203
3603,12/31/02,1130000,1040000,14204
3603,3/31/02,930430,844692,14205
3603,6/30/02,1020000,932352,14206
3603,9/30/02,1100000,1010000,14207
3604,12/31/02,1200000,1100000,14208
3604,3/31/02,1120000,1030000,14209
3604,6/30/02,1120000,1030000,14210
3604,9/30/02,1180000,1080000,14211
3605,12/31/02,150832,138561,14212
3605,3/31/02,157526,146528,14213
3605,6/30/02,158928,147393,14214
3605,9/30/02,151569,139632,14215
3607,12/31/02,49702,41778,14216
3607,3/31/02,49700,42027,14217
3607,6/30/02,49739,41851,14218
3607,9/30/02,50078,41982,14219
3610,12/31/02,677800,625997,14220
3610,3/31/02,616281,572727,14221
3610,6/30/02,656312,609281,14222
3610,9/30/02,668550,618617,14223
3612,12/31/02,273963,238938,14224
3612,3/31/02,262238,228614,14225
3612,6/30/02,262390,228238,14226
3612,9/30/02,270055,234765,14227
3614,3/31/02,95158,85960,14228
3614,6/30/02,96518,86877,14229
3614,9/30/02,99281,89286,14230
3614,12/31/02,102833,92851,14231
3615,12/31/02,36369,32443,14232
3615,3/31/02,31957,28645,14233
3615,6/30/02,33104,29496,14234
3615,9/30/02,35074,31091,14235
3618,12/31/02,218000000,200000000,14236
3618,3/31/02,158000000,146000000,14237
3618,6/30/02,184000000,171000000,14238
3618,9/30/02,206000000,190000000,14239
3619,3/31/02,15200000,14300000,14240
3619,6/30/02,14700000,13800000,14241
3619,9/30/02,16300000,15600000,14242
3628,12/31/02,3390000,3060000,14243
3628,3/31/02,3070000,2780000,14244
3628,6/30/02,3300000,3000000,14245
3628,9/30/02,3450000,3130000,14246
363,12/31/02,170907,157678,14247
363,3/31/02,158088,145005,14248
363,6/30/02,158194,145221,14249
363,9/30/02,168013,154838,14250
3634,12/31/02,396601,368434,14251
3634,3/31/02,350673,327013,14252
3634,6/30/02,382536,357180,14253
3634,9/30/02,392738,365765,14254
3635,12/31/02,87507,80595,14255
3635,3/31/02,84019,77704,14256
3635,6/30/02,84471,77505,14257
3635,9/30/02,89440,81677,14258
3636,12/31/02,46141,41472,14259
3636,3/31/02,44412,39843,14260
3636,6/30/02,45536,41065,14261
3636,9/30/02,47446,42938,14262
3638,12/31/02,28248,25439,14263
3638,3/31/02,26653,23884,14264
3638,6/30/02,28447,25669,14265
3638,9/30/02,27361,24667,14266
3639,12/31/02,67470,58191,14267
3639,3/31/02,63585,55094,14268
3639,6/30/02,65134,56395,14269
3639,9/30/02,72406,63055,14270
364,12/31/02,50026,43155,14271
364,3/31/02,45918,39542,14272
364,6/30/02,46366,39798,14273
364,9/30/02,46831,40074,14274
3644,12/31/02,161074,149310,14275
3644,3/31/02,131190,121191,14276
3644,6/30/02,145381,134433,14277
3644,9/30/02,164013,151943,14278
3649,12/31/02,436917,389948,14279
3649,3/31/02,432207,385881,14280
3649,6/30/02,435604,388199,14281
3649,9/30/02,437907,391252,14282
3657,12/31/02,1970000,1810000,14283
3657,3/31/02,1800000,1660000,14284
3657,6/30/02,2020000,1860000,14285
3657,9/30/02,1910000,1750000,14286
3658,12/31/02,91917,76798,14287
3658,3/31/02,90474,75820,14288
3658,6/30/02,91698,76863,14289
3658,9/30/02,92002,77009,14290
3661,12/31/02,157612,141057,14291
3661,3/31/02,132779,119477,14292
3661,6/30/02,139227,126813,14293
3661,9/30/02,154908,141775,14294
3664,12/31/02,272634,252832,14295
3664,3/31/02,186105,168541,14296
3664,6/30/02,192975,175700,14297
3664,9/30/02,221352,203158,14298
3667,12/31/02,485958,397941,14299
3667,3/31/02,351364,302199,14300
3667,6/30/02,349495,298868,14301
3667,9/30/02,506808,419765,14302
3671,12/31/02,24437,21252,14303
3671,3/31/02,26802,23352,14304
3671,6/30/02,25935,22462,14305
3671,9/30/02,25222,21733,14306
3673,12/31/02,45262,42127,14307
3673,3/31/02,43129,40663,14308
3673,6/30/02,53380,50492,14309
3673,9/30/02,45753,42539,14310
3674,12/31/02,24722,21612,14311
3674,3/31/02,24324,21469,14312
3674,6/30/02,24109,21084,14313
3674,9/30/02,25061,21867,14314
3675,12/31/02,95918,87320,14315
3675,3/31/02,89034,81847,14316
3675,6/30/02,88913,81144,14317
3675,9/30/02,93582,85084,14318
3677,12/31/02,123968,110188,14319
3677,3/31/02,121450,108470,14320
3677,6/30/02,123207,109836,14321
3677,9/30/02,122101,108145,14322
3679,12/31/02,746367,687473,14323
3679,3/31/02,691589,640233,14324
3679,6/30/02,695675,641394,14325
3679,9/30/02,741787,684362,14326
3680,12/31/02,11045,9805,14327
3680,3/31/02,12450,10648,14328
3680,6/30/02,12132,10300,14329
3680,9/30/02,12080,10229,14330
3684,12/31/02,11034,9540,14331
3684,3/31/02,10271,8834,14332
3684,6/30/02,10149,8687,14333
3684,9/30/02,10157,8671,14334
3685,12/31/02,1280000,1050000,14335
3685,3/31/02,1280000,1050000,14336
3685,6/30/02,1310000,1070000,14337
3685,9/30/02,1330000,1110000,14338
3688,12/31/02,45655,40610,14339
3688,3/31/02,43545,38932,14340
3688,6/30/02,51237,46216,14341
3688,9/30/02,46282,41207,14342
3691,12/31/02,129130,120386,14343
3691,3/31/02,123868,115519,14344
3691,6/30/02,127091,118386,14345
3691,9/30/02,128703,120045,14346
3693,12/31/02,71049,64661,14347
3693,3/31/02,73221,67174,14348
3693,6/30/02,72270,65956,14349
3693,9/30/02,72248,65821,14350
3694,12/31/02,8363,6835,14351
3694,3/31/02,8462,7124,14352
3694,6/30/02,8488,7055,14353
3694,9/30/02,8625,7108,14354
3698,12/31/02,52938,48661,14355
3698,3/31/02,48934,45825,14356
3698,6/30/02,46753,42613,14357
3698,9/30/02,50395,46078,14358
3701,12/31/02,208658,183112,14359
3701,3/31/02,202460,177856,14360
3701,6/30/02,206018,180461,14361
3701,9/30/02,206962,181177,14362
3702,12/31/02,88404,78505,14363
3702,3/31/02,85861,76992,14364
3702,6/30/02,88492,79235,14365
3702,9/30/02,88026,78148,14366
3705,12/31/02,770394,700221,14367
3705,3/31/02,691402,626789,14368
3705,6/30/02,700310,632687,14369
3705,9/30/02,762176,691853,14370
3709,3/31/02,5810000,5410000,14371
3709,12/31/02,5950000,5490000,14372
3709,6/30/02,5880000,5440000,14373
3709,9/30/02,6040000,5580000,14374
3711,12/31/02,276533,253186,14375
3711,3/31/02,247319,228442,14376
3711,6/30/02,263955,243338,14377
3711,9/30/02,262802,241261,14378
3713,12/31/02,143118,127699,14379
3713,6/30/02,152279,138059,14380
3713,9/30/02,150210,135774,14381
3713,3/31/02,139641,125217,14382
3714,12/31/02,19897,17820,14383
3714,3/31/02,19279,17304,14384
3714,6/30/02,19093,17047,14385
3714,9/30/02,19784,17685,14386
3715,12/31/02,50388,46915,14387
3715,3/31/02,50334,47243,14388
3715,6/30/02,50978,47732,14389
3715,9/30/02,50872,47475,14390
3718,12/31/02,62194,57636,14391
3718,3/31/02,63360,59108,14392
3718,6/30/02,62489,58137,14393
3718,9/30/02,62500,58064,14394
3719,12/31/02,240414,214965,14395
3719,3/31/02,226235,202918,14396
3719,6/30/02,231342,206603,14397
3719,9/30/02,235553,209469,14398
3720,12/31/02,92149,82031,14399
3720,3/31/02,87071,77355,14400
3720,6/30/02,88086,78236,14401
3720,9/30/02,92016,81931,14402
3721,12/31/02,195329,176634,14403
3721,3/31/02,181624,164546,14404
3721,6/30/02,192511,174722,14405
3721,9/30/02,199920,181523,14406
3722,12/31/02,151861,136518,14407
3722,3/31/02,154365,138755,14408
3722,6/30/02,149615,133362,14409
3722,9/30/02,148383,131784,14410
3723,12/31/02,71619,61272,14411
3723,3/31/02,67804,58132,14412
3723,6/30/02,71671,61598,14413
3723,9/30/02,71972,61689,14414
3725,12/31/02,209465,186864,14415
3725,3/31/02,192089,171140,14416
3725,6/30/02,193079,170263,14417
3725,9/30/02,249969,226050,14418
3726,12/31/02,913856,814201,14419
3726,3/31/02,886248,791593,14420
3726,6/30/02,904074,806251,14421
3726,9/30/02,915685,815399,14422
3731,12/31/02,587095,535952,14423
3731,3/31/02,550044,502753,14424
3731,6/30/02,564462,514680,14425
3731,9/30/02,576780,525597,14426
3732,12/31/02,232580,204346,14427
3732,3/31/02,218003,193141,14428
3732,6/30/02,226842,200157,14429
3732,9/30/02,231240,203160,14430
3735,12/31/02,4500000,4140000,14431
3735,3/31/02,4090000,3780000,14432
3735,6/30/02,4260000,3930000,14433
3735,9/30/02,4410000,4060000,14434
3741,12/31/02,42438,37527,14435
3741,3/31/02,44907,40379,14436
3741,6/30/02,42050,37297,14437
3741,9/30/02,42161,37180,14438
3744,12/31/02,455698,414572,14439
3744,3/31/02,426929,387618,14440
3744,6/30/02,427891,388460,14441
3744,9/30/02,435812,395338,14442
3745,12/31/02,70243,65229,14443
3745,3/31/02,68302,63579,14444
3745,6/30/02,67755,62843,14445
3745,9/30/02,72377,67390,14446
3747,12/31/02,182576,164038,14447
3747,3/31/02,150308,135500,14448
3747,6/30/02,156957,141627,14449
3747,9/30/02,180419,162381,14450
3749,12/31/02,76654,69090,14451
3749,3/31/02,71043,64435,14452
3749,6/30/02,69250,62205,14453
3749,9/30/02,73875,66305,14454
3753,12/31/02,1310000,1180000,14455
3753,3/31/02,1180000,1060000,14456
3753,6/30/02,1230000,1110000,14457
3753,9/30/02,1260000,1140000,14458
3757,12/31/02,234284,216004,14459
3757,3/31/02,194400,177237,14460
3757,6/30/02,219596,202008,14461
3757,9/30/02,233468,215365,14462
3759,12/31/02,113239,98815,14463
3759,3/31/02,110200,96710,14464
3759,6/30/02,112976,98986,14465
3759,9/30/02,113329,99029,14466
3761,12/31/02,41210,36552,14467
3761,3/31/02,40600,35384,14468
3761,6/30/02,40726,36179,14469
3761,9/30/02,40573,35888,14470
3762,12/31/02,106876,90313,14471
3762,3/31/02,111862,96491,14472
3762,6/30/02,111797,95374,14473
3762,9/30/02,111159,93955,14474
3770,12/31/02,20448,18275,14475
3770,3/31/02,20193,18105,14476
3770,6/30/02,20202,18020,14477
3770,9/30/02,20388,18131,14478
3775,12/31/02,175076,153711,14479
3775,3/31/02,174243,155110,14480
3775,6/30/02,174139,154314,14481
3775,9/30/02,179875,158803,14482
3777,12/31/02,194036,176435,14483
3777,3/31/02,132706,122308,14484
3777,6/30/02,147574,133962,14485
3777,9/30/02,190734,173011,14486
3785,12/31/02,15417,13699,14487
3785,3/31/02,14354,12769,14488
3785,6/30/02,14793,13145,14489
3785,9/30/02,15441,13719,14490
3787,12/31/02,136440,125455,14491
3787,3/31/02,123787,114405,14492
3787,6/30/02,127996,117765,14493
3787,9/30/02,134713,123810,14494
3792,12/31/02,232684,204811,14495
3792,3/31/02,215201,190605,14496
3792,6/30/02,218295,192015,14497
3792,9/30/02,231208,203127,14498
3796,3/31/02,20374,18825,14499
3796,6/30/02,20099,18537,14500
3796,12/31/02,38595,34113,14501
3796,9/30/02,29483,24865,14502
3799,12/31/02,176436,159422,14503
3799,3/31/02,142591,127211,14504
3799,6/30/02,150517,134217,14505
3799,9/30/02,166239,148735,14506
3804,12/31/02,52033,47407,14507
3804,3/31/02,52368,48093,14508
3804,6/30/02,53185,48734,14509
3804,9/30/02,52896,48343,14510
3805,12/31/02,27933,23501,14511
3805,3/31/02,27511,23158,14512
3805,6/30/02,27951,23612,14513
3805,9/30/02,28290,23854,14514
3807,12/31/02,75240,68787,14515
3807,3/31/02,77923,71867,14516
3807,6/30/02,79084,72732,14517
3807,9/30/02,75762,69269,14518
3808,12/31/02,81006,73693,14519
3808,3/31/02,81517,74559,14520
3808,6/30/02,83153,75883,14521
3808,9/30/02,80886,73517,14522
3809,12/31/02,416518,385723,14523
3809,3/31/02,365416,338253,14524
3809,6/30/02,382958,354512,14525
3809,9/30/02,403001,372812,14526
38129,12/31/02,499328,457116,14527
38129,3/31/02,473572,435884,14528
38129,6/30/02,495543,455876,14529
38129,9/30/02,492677,450762,14530
3813,12/31/02,134150,123632,14531
3813,3/31/02,143017,133492,14532
3813,6/30/02,139180,129186,14533
3813,9/30/02,136401,126113,14534
3814,12/31/02,141545,119722,14535
3814,3/31/02,137659,117223,14536
3814,6/30/02,142403,121231,14537
3814,9/30/02,140952,119034,14538
3816,12/31/02,84937,73761,14539
3816,3/31/02,81612,71468,14540
3816,6/30/02,82901,72313,14541
3816,9/30/02,85041,74102,14542
3817,12/31/02,81527,76444,14543
3817,3/31/02,73854,69359,14544
3817,6/30/02,78129,73267,14545
3817,9/30/02,80819,75671,14546
3818,12/31/02,51607,45902,14547
3818,3/31/02,50285,44942,14548
3818,6/30/02,49916,44414,14549
3818,9/30/02,49968,44168,14550
3821,12/31/02,122834,108508,14551
3821,3/31/02,120952,107052,14552
3821,6/30/02,122647,108013,14553
3821,9/30/02,120551,105622,14554
3826,12/31/02,37102,32230,14555
3826,3/31/02,38456,33832,14556
3826,6/30/02,38679,33931,14557
3826,9/30/02,36904,32069,14558
3827,12/31/02,38592,35270,14559
3827,3/31/02,35565,32629,14560
3827,6/30/02,34997,31806,14561
3827,9/30/02,36849,33491,14562
3830,12/31/02,106169,94852,14563
3830,3/31/02,103275,93062,14564
3830,6/30/02,104640,93889,14565
3830,9/30/02,104106,92877,14566
3832,12/31/02,9430000,8690000,14567
3832,3/31/02,9080000,8430000,14568
3832,6/30/02,9200000,8500000,14569
3832,9/30/02,9190000,8450000,14570
3834,12/31/02,48877,43191,14571
3834,3/31/02,42364,37467,14572
3834,6/30/02,44614,39131,14573
3834,9/30/02,48465,42464,14574
3837,12/31/02,61682,55251,14575
3837,3/31/02,56131,50349,14576
3837,6/30/02,57999,51903,14577
3837,9/30/02,60309,53918,14578
3839,3/31/02,51946,46843,14579
3839,6/30/02,49557,44219,14580
3839,9/30/02,48540,43017,14581
384,12/31/02,687107,628887,14582
384,3/31/02,642064,585612,14583
384,6/30/02,655998,598896,14584
384,9/30/02,685642,627585,14585
3840,12/31/02,174123,153126,14586
3840,3/31/02,154483,135433,14587
3840,6/30/02,158174,137945,14588
3840,9/30/02,174268,153073,14589
3842,12/31/02,256856,237416,14590
3842,3/31/02,215472,198159,14591
3842,6/30/02,225837,207691,14592
3842,9/30/02,239728,220772,14593
3844,12/31/02,38647,35843,14594
3844,3/31/02,35345,33085,14595
3844,6/30/02,35192,32590,14596
3844,9/30/02,36453,33710,14597
3845,12/31/02,47651,41634,14598
3845,3/31/02,47406,41928,14599
3845,6/30/02,47766,42086,14600
3845,9/30/02,47911,42002,14601
3846,12/31/02,37544,30986,14602
3846,3/31/02,35940,29649,14603
3846,6/30/02,35245,28859,14604
3846,9/30/02,36126,29670,14605
3850,3/31/02,25452,21781,14606
3850,12/31/02,25737,21881,14607
3850,6/30/02,25136,21333,14608
3850,9/30/02,26239,22447,14609
3854,12/31/02,125788,108461,14610
3854,3/31/02,123653,105457,14611
3854,6/30/02,125144,107130,14612
3854,9/30/02,123567,104697,14613
3855,12/31/02,127024,112082,14614
3855,3/31/02,131384,117374,14615
3855,6/30/02,131027,115940,14616
3855,9/30/02,130527,114558,14617
3857,12/31/02,102149,83645,14618
3857,3/31/02,104190,87796,14619
3857,6/30/02,103864,86150,14620
3857,9/30/02,99951,81785,14621
3858,12/31/02,100977,90508,14622
3858,3/31/02,89114,80331,14623
3858,6/30/02,91489,81466,14624
3858,9/30/02,87513,77240,14625
3860,12/31/02,169689,154792,14626
3860,3/31/02,170718,156467,14627
3860,6/30/02,175477,160902,14628
3860,9/30/02,171572,156763,14629
3863,12/31/02,234155,201473,14630
3863,3/31/02,229125,199153,14631
3863,6/30/02,231890,200781,14632
3863,9/30/02,227235,194844,14633
3864,12/31/02,632732,528577,14634
3864,3/31/02,641618,539754,14635
3864,6/30/02,651146,548968,14636
3864,9/30/02,641071,536520,14637
3869,12/31/02,247281,219833,14638
3869,3/31/02,233418,208005,14639
3869,6/30/02,238387,212008,14640
3869,9/30/02,239590,212428,14641
3873,12/31/02,109294,99047,14642
3873,3/31/02,106671,97318,14643
3873,6/30/02,107721,97845,14644
3873,9/30/02,108364,98146,14645
3874,12/31/02,176281,154889,14646
3874,3/31/02,177040,158313,14647
3874,6/30/02,183655,164046,14648
3874,9/30/02,182728,161512,14649
3875,12/31/02,124392,101640,14650
3875,3/31/02,126603,104977,14651
3875,6/30/02,125756,103472,14652
3875,9/30/02,125876,103048,14653
3878,3/31/02,181354,148649,14654
3878,12/31/02,276624,241868,14655
3878,6/30/02,212460,178827,14656
